knowledge_Administration and Management,knowledge_Administrative,knowledge_Economics and Accounting,knowledge_Sales and Marketing,knowledge_Customer and Personal Service,knowledge_Personnel and Human Resources,knowledge_Transportation,knowledge_Production and Processing,knowledge_Food Production,knowledge_Computers and Electronics,knowledge_Engineering and Technology,knowledge_Design,knowledge_Building and Construction,knowledge_Mechanical,knowledge_Mathematics,knowledge_Physics,knowledge_Chemistry,knowledge_Biology,knowledge_Psychology,knowledge_Sociology and Anthropology,knowledge_Geography,knowledge_Medicine and Dentistry,knowledge_Therapy and Counseling,knowledge_Education and Training,knowledge_English Language,knowledge_Foreign Language,knowledge_Fine Arts,knowledge_History and Archeology,knowledge_Philosophy and Theology,knowledge_Public Safety and Security,knowledge_Law and Government,knowledge_Telecommunications,knowledge_Communications and Media,skills_Reading Comprehension,skills_Active Listening,skills_Writing,skills_Speaking,skills_Mathematics,skills_Science,skills_Critical Thinking,skills_Active Learning,skills_Learning Strategies,skills_Monitoring,skills_Social Perceptiveness,skills_Coordination,skills_Persuasion,skills_Negotiation,skills_Instructing,skills_Service Orientation,skills_Complex Problem Solving,skills_Operations Analysis,skills_Technology Design,skills_Equipment Selection,skills_Installation,skills_Programming,skills_Operations Monitoring,skills_Operation and Control,skills_Equipment Maintenance,skills_Troubleshooting,skills_Repairing,skills_Quality Control Analysis,skills_Judgment and Decision Making,skills_Systems Analysis,skills_Systems Evaluation,skills_Time Management,skills_Management of Financial Resources,skills_Management of Material Resources,skills_Management of Personnel Resources,abilities_Oral Comprehension,abilities_Written Comprehension,abilities_Oral Expression,abilities_Written Expression,abilities_Fluency of Ideas,abilities_Originality,abilities_Problem Sensitivity,abilities_Deductive Reasoning,abilities_Inductive Reasoning,abilities_Information Ordering,abilities_Category Flexibility,abilities_Mathematical Reasoning,abilities_Number Facility,abilities_Memorization,abilities_Speed of Closure,abilities_Flexibility of Closure,abilities_Perceptual Speed,abilities_Spatial Orientation,abilities_Visualization,abilities_Selective Attention,abilities_Time Sharing,abilities_Arm-Hand Steadiness,abilities_Manual Dexterity,abilities_Finger Dexterity,abilities_Control Precision,abilities_Multilimb Coordination,abilities_Response Orientation,abilities_Rate Control,abilities_Reaction Time,abilities_Wrist-Finger Speed,abilities_Speed of Limb Movement,abilities_Static Strength,abilities_Explosive Strength,abilities_Dynamic Strength,abilities_Trunk Strength,abilities_Stamina,abilities_Extent Flexibility,abilities_Dynamic Flexibility,abilities_Gross Body Coordination,abilities_Gross Body Equilibrium,abilities_Near Vision,abilities_Far Vision,abilities_Visual Color Discrimination,abilities_Night Vision,abilities_Peripheral Vision,abilities_Depth Perception,abilities_Glare Sensitivity,abilities_Hearing Sensitivity,abilities_Auditory Attention,abilities_Sound Localization,abilities_Speech Recognition,abilities_Speech Clarity,interest_Realistic,interest_Investigative,interest_Artistic,interest_Social,interest_Enterprising,interest_Conventional,onetsoc_code
0.0542923,0.5147571,0.0030473869,0.33827415,0.87197524,0.75818217,0.7553126,-0.79405797,1.2167788,0.025869116,-0.4721441,-0.10688788,0.05415901,0.12064755,-0.31357872,0.33498684,0.36112955,2.3735409,1.6786672,2.0980155,2.6124067,0.84791195,0.7407837,0.5649939,0.8105647,1.339352,-0.34832078,1.495226,0.94084185,2.5024414,2.8391976,1.1009914,1.0540104,0.26789537,0.622074,-0.09942556,0.43450278,0.09549583,0.8859779,0.8052869,-0.2258564,0.1655959,0.19060156,0.456551,0.3329524,1.2674972,0.52329284,0.28457844,0.33579472,0.34145826,0.5366229,0.053580422,0.234899,-0.47831795,-0.20233743,0.59165865,0.78141487,0.34637672,0.25793687,0.37867254,0.12502368,0.5511359,0.7359444,0.63384414,-0.28820747,-0.54305947,-0.8178186,-0.21324372,0.93931425,0.15731956,0.8938445,0.29389393,-0.021070093,0.15290366,0.97637874,0.55888826,1.4250374,-0.7367081,-0.048817944,-0.39064366,-0.5858517,-0.11237119,1.399195,0.8632445,0.14451197,2.6108887,-0.5622851,-0.22281155,1.1601788,0.3466346,0.15535124,-0.05159084,0.65278685,0.8062343,1.1770009,0.7552214,1.0962465,-0.20194891,1.4017203,1.0060772,1.0285914,0.6756449,0.18330935,1.5570369,-0.020754633,-0.5165115,1.0737975,0.80580974,0.5207901,2.3876896,0.4253021,2.0069964,1.8879333,1.3736497,2.1756365,1.0482769,-0.596502,1.4748282,1.3747573,1.0501488,0.8987625,0.33962545,-0.76644915,-0.32734007,0.1404876,-0.15808964,33-3031.00
-0.5843449,-0.6653454,-0.058108263,-0.9554818,-1.3528582,0.06918302,0.83930385,-0.33454907,0.06796429,0.18519038,-0.28950623,-0.56794256,-0.19594406,-0.41528207,-0.7661379,0.39834383,-0.26739138,0.15823527,0.47028592,0.5625077,0.22048526,0.4671366,0.34604332,0.10690476,0.17388813,2.5918124,0.7400493,1.030437,0.53410244,1.4122132,1.0960804,0.1985385,0.38591686,-0.85666746,-1.045941,-0.47977218,-0.5985063,-0.75363857,-1.0785114,-0.8762507,-0.45782396,-0.94821095,-0.14723001,-0.107779354,-0.32087937,0.00073703827,0.26313633,0.0760709,0.10692129,-0.9380848,-1.2554924,-0.8789093,0.043947875,-0.47831795,-0.20233743,-0.25310406,0.48279434,0.64548534,0.25793687,0.08261207,-0.45448396,-0.8452399,-1.0316346,-0.9429465,-0.28820747,-1.0407928,-1.3701843,-0.45537892,-1.1400174,-0.92327523,-0.16196333,-0.30490476,-1.6544758,-1.4691147,-1.1880803,-1.1052715,-0.8622088,-0.3649141,-0.768611,-1.0181786,-1.0550534,-0.47457108,-0.6489224,-1.7748078,0.45359787,1.7686478,-1.3208557,-0.22281155,-0.003402642,0.05688296,0.019627836,0.146348,0.65278685,0.52840024,0.8311216,0.24759872,0.4917829,-0.4797909,0.9306745,0.68959683,1.2999127,0.27353013,0.77393734,1.0288969,0.4450873,-0.5165115,0.8918028,0.4154691,-1.2068652,0.6037821,0.69421715,1.4424778,1.1385608,0.962493,1.4833653,-0.029430151,-0.010634027,1.4748282,-0.7350292,-0.12190397,0.8935762,-1.1481487,-0.76644915,-0.18369772,0.2159542,0.94680524,33-3041.00
0.77923226,1.1441453,-0.11926355,-0.8476689,0.7076408,0.6741579,1.3712487,-0.95550704,-0.35439396,0.5038326,-0.70849925,-0.6016784,-0.59383506,-0.5669602,-1.0435125,-0.19721241,0.08458022,-0.19538166,2.0774333,1.5256898,1.7319447,0.2613121,1.4106458,1.12997,1.0170552,1.2211955,-0.34832078,0.36114052,0.88537747,2.9901755,3.1319351,2.445823,1.489048,0.26789537,0.622074,0.10659592,0.70308536,-0.5328634,-0.65193653,0.5176553,1.2239423,-0.29407075,0.5024455,1.5418007,1.3006232,1.750072,1.5238938,0.49308595,1.0605613,0.07742538,-1.461665,-0.27405107,-0.6904796,-0.47831795,-0.20233743,0.0739006,0.20714511,-0.7064857,-0.39722425,-0.8055694,-1.0187411,0.82140195,-0.3599544,-0.47707614,0.47156158,-0.27345398,-0.21942246,0.29120508,1.8475283,0.6104727,0.8938445,0.29389393,0.20166682,0.37408772,2.2061849,1.668328,1.6905216,1.0650617,0.7309593,-0.6053268,-0.34186667,1.6150417,2.0819008,1.5227575,0.7626838,2.2066133,-0.3227368,0.8704579,1.1601788,0.4803659,0.44941917,-0.05159084,0.22478603,1.0840683,1.8975835,1.4231457,1.3863888,1.1445163,2.0988681,1.4564526,4.126176,2.0750039,1.5510793,1.390256,0.89867,1.3909105,1.4529533,1.3835137,0.5207901,2.0195816,0.4253021,2.571515,2.3612206,0.962493,2.1756365,1.0482769,1.1160342,2.793028,0.6529877,1.0501488,0.38532558,-0.35026982,-0.70913845,0.30468634,0.8133976,-0.16804387,33-3051.00
-0.54982406,0.7979818,-0.25686294,-1.2519675,0.18935573,-0.1492804,0.9792893,-0.70712394,-0.2530279,0.26485085,-0.82667685,-0.81533784,-0.49152035,-0.6984146,-1.0143151,-0.42529795,0.05943941,0.11663332,1.2678177,1.637363,1.9227115,-0.10917181,0.15465415,0.091635145,0.41479304,3.2534893,-0.117454425,1.4394515,1.5324634,2.2585752,2.6795228,0.72939306,-0.0025095558,0.73948675,0.88544446,0.6929641,0.95100725,-0.5328634,-0.090653904,1.0707926,0.50870854,-0.29407075,0.8142895,1.5418007,0.67294526,0.74470687,0.76343685,-0.14981267,0.10692129,-0.18660751,-0.8590068,-0.5764802,-1.0576934,-0.47831795,-0.20233743,-0.25310406,0.057834826,-0.85005784,-0.39722425,-0.8055694,-0.45448396,0.82140195,-0.1478451,-0.47707614,-0.28820747,-0.27345398,-0.51862055,0.29120508,0.6525101,0.6104727,0.6404509,0.48298803,-0.021070093,-0.32632938,0.97637874,0.84734285,1.1799755,0.006879945,-0.768611,-0.39064366,-0.5858517,0.91850424,0.7164892,1.2061915,1.0975275,0.52213144,-0.5622851,0.8704579,1.1601788,-0.07684833,0.3023852,0.34428683,0.08962805,0.52840024,0.64377,0.24759872,0.636854,0.07589306,0.9306745,0.5435292,1.2999127,0.080515064,-0.0032045231,0.33397585,0.28572026,-0.5165115,0.31548554,0.4154691,1.3846177,0.9718902,0.4253021,1.1715088,0.9019168,0.962493,1.0156144,-0.30963424,0.8231002,0.9726572,1.0138725,1.0501488,-0.6311755,-0.41625974,-0.76644915,-0.16071495,0.9580417,0.7477252,33-3051.04
0.76197183,0.27873686,-0.3791737,-0.9420052,0.8972574,0.6405482,2.155168,-0.95550704,-0.40507692,0.6366,-0.35396665,-0.2643211,-0.36646882,-0.49617714,-0.6931447,-0.09584122,0.05943941,-0.21618262,1.3765719,1.3302615,2.4509885,0.487719,1.3508368,0.80930775,1.2579596,1.5284024,-0.18341619,1.06762,1.5509516,3.0905914,2.9855664,2.3927376,1.1627697,-0.6390103,0.88544446,0.10659592,0.95100725,-0.95743066,-0.9438035,0.8052869,0.25740987,0.1655959,0.19060156,0.456551,0.3329524,0.5034195,1.0035808,0.28457844,0.33579472,1.0929356,-0.25634864,-0.5764802,-1.0576934,-0.47831795,0.03671604,0.25102848,0.34496972,-0.85005784,-0.22688238,-0.8055694,-0.63748616,-0.011918957,0.5238351,-0.47707614,-0.28820747,0.24501818,0.056760393,0.55351865,0.6525101,-0.26097488,0.6404509,0.68784034,0.20166682,0.37408772,1.2715319,0.55888826,0.93491364,0.006879945,-0.40871447,-0.8200099,-1.0550534,-0.11237119,1.7268934,1.2061915,0.45359787,1.7686478,-0.3227368,0.8704579,1.1601788,0.4803659,0.5851426,-0.2343033,0.22478603,0.8062343,1.7246438,0.9155231,1.0962465,0.58883184,0.9306745,1.1521448,3.5609233,1.688974,1.1469651,1.5570369,1.0580372,-0.5165115,1.4529533,1.7894684,0.5207901,2.3876896,0.4253021,2.8424838,2.617585,1.1762947,1.9511162,1.5871304,1.6568344,2.5210185,0.6529877,1.0501488,0.6446371,-0.5482397,-0.76644915,-0.20093477,0.30399838,0.5386909,33-3052.00
0.5375855,1.1598799,-0.65437263,-0.47032335,1.238567,0.1700121,-0.000609496,-0.6326089,0.94646966,-0.5848618,-0.70849925,-0.93903553,-0.44604698,-0.0006948896,-1.2916901,-0.53934056,-0.21710974,0.87586963,0.9536385,0.33916134,0.6900648,0.3127684,0.50154716,-0.763464,-0.067016356,0.44136176,-0.56269675,-0.7915365,0.6450316,1.8712571,2.4533165,1.6495411,0.6345099,-0.6390103,0.33675548,-0.28959888,0.43450278,-1.1612229,-0.79787004,-0.03548189,-0.2258564,-0.5062242,-0.7969055,-0.107779354,-0.32087937,0.26213217,0.0029798048,-0.5842038,0.33579472,-0.6740519,-0.46252117,-1.2065408,-0.49952844,-0.47831795,-0.4413909,-0.7708621,-0.36712483,-0.7064857,-0.8820435,-0.8055694,-1.2169937,-0.57497376,-1.0316346,-0.9429465,-0.6528963,-0.54305947,-0.21942246,-0.71769255,0.6525101,-0.26097488,0.6404509,-0.10005245,-0.021070093,-0.32632938,0.97637874,0.004168341,-0.086178556,-0.7367081,-0.40871447,-1.0181786,-1.2802701,-1.5054468,-0.6489224,-0.112834595,-1.1433473,0.92640686,-1.3208557,-1.3160809,1.1601788,0.4803659,0.5851426,-0.2343033,0.08962805,0.52840024,0.8311216,0.24759872,0.4917829,-0.7362604,0.9306745,1.2982124,0.7346601,0.46654502,0.18330935,0.5146555,0.28572026,0.9331292,0.6946415,0.60283244,-1.2068652,0.9718902,-1.1261299,1.1715088,1.1385608,0.3539812,1.0156144,-0.30963424,-0.30356804,1.4748282,-0.37414452,-0.12190397,0.6757545,0.1476545,-0.76644915,-0.17795202,-0.43180028,-0.6657444,33-9011.00
0.8310136,1.3329614,0.44642356,0.47304025,0.93518037,0.28764603,0.08338208,-1.104537,-0.5233371,0.742814,-1.0415452,-0.961526,-0.48015204,-0.97143537,-1.0873089,-1.0081828,-0.93362385,-0.5802,1.1348956,0.67418116,0.30853134,-0.2429577,-0.35970426,-0.56495863,0.9310174,0.15778588,-0.051492464,0.2309997,0.68200785,0.996205,2.0674357,0.5524417,0.68112105,0.73948675,1.1488149,0.6929641,0.95100725,-0.5328634,-0.5172287,0.8052869,0.50870854,-0.5062242,0.19060156,0.7170107,-0.32087937,0.26213217,0.52329284,-1.0185949,0.10692129,1.0929356,-0.25634864,-0.27405107,-0.6904796,-0.47831795,0.29569063,-0.9343646,-0.09147546,-0.85005784,-0.8820435,-0.8055694,-1.0187411,0.2808698,0.31172583,0.18589233,-0.28820747,-0.27345398,-0.21942246,-0.71769255,0.6525101,0.6104727,0.6404509,0.8926927,0.20166682,0.37408772,0.97637874,0.84734285,1.4250374,0.35007378,-0.048817944,-0.19247499,-0.34186667,-0.83677095,0.7164892,0.8632445,0.45359787,0.52213144,-1.0613446,1.4389584,0.39466494,-0.5003313,-0.54588693,-0.6149546,-0.045529928,-0.17174165,0.28347868,-0.26002377,0.032390393,-0.20194891,-0.9535092,-0.81976956,-0.3958452,-0.7237143,-0.20526159,-1.0558659,-0.63370436,-0.5165115,-0.6248212,-0.5525757,1.3846177,0.6037821,-0.8779011,0.31344044,0.64555264,0.1401795,0.7910938,-0.029430151,-0.596502,0.7006478,0.6529877,0.44068083,-1.1394261,0.3516236,-0.37346178,-0.03430967,0.832264,0.8870812,33-9021.00
0.39950183,1.3644308,0.0030473869,-0.7937623,-0.17723605,0.085987866,-1.4284617,-0.5705132,-0.37128827,0.8888585,-0.33247983,-0.45549026,-0.8098332,-0.38494644,0.79592067,-0.74208325,-1.147321,-0.78820986,0.5065373,-0.17732774,-0.48388425,-0.5208207,-0.6826735,0.5191847,1.0342622,-0.9056238,-0.5297159,-0.8287196,0.1828275,1.8569117,0.404156,1.3310282,0.24608348,-0.40321463,-0.76062244,-0.09942556,0.1659202,-0.75363857,-0.79787004,0.5176553,0.0061111883,-0.5062242,2.1136405,-0.107779354,-0.63471836,-0.5019455,-0.47730824,0.28457844,-0.61784536,-0.4303297,-0.8590068,-0.27405107,-1.0576934,-0.47831795,-0.4413909,-0.25310406,-0.22930007,-0.85005784,-0.39722425,-0.5095089,-0.25623125,0.2808698,-0.3599544,-0.47707614,-0.6528963,-0.54305947,-0.8178186,0.028891457,0.365706,-0.7141281,-0.16196333,0.68784034,-1.1904402,-1.2479306,1.5912818,0.004168341,0.6694294,-0.7367081,-0.768611,-0.8200099,-0.8298368,-0.83677095,1.7268934,1.8393235,1.4323711,-0.32010943,-1.0613446,4.1502657,1.5276252,-0.6340626,-0.54588693,-0.81289345,-0.33837274,-0.7274096,-0.07681261,-1.0882499,-0.42700195,-0.20194891,-0.23751938,-0.21115403,0.7346601,-0.3376842,-0.5938325,-0.18026552,-0.32722953,-0.5165115,-0.44282633,-0.17784865,0.5207901,3.0955894,-0.3400708,-0.25107825,0.3891884,-0.27097726,-0.85538954,-0.5682837,-0.30356804,-0.86863744,-0.37414452,-0.42663795,-0.21109098,-0.704216,-0.76644915,-0.41927108,1.2724856,1.1160234,33-9031.00
1.6767768,1.6319208,0.8897998,-0.25469738,1.4155422,0.9430359,1.1752691,0.3857621,1.5377711,1.4464824,-0.020920847,0.39914796,0.7021533,-0.01080676,-1.0581115,0.10690134,-0.041123867,0.6990611,0.86905164,1.2604657,1.3650856,1.2492695,1.6259588,1.2368573,1.1202999,3.1353328,1.5151008,2.1087475,1.9576913,2.8610694,1.4420425,3.029763,0.96078813,-0.85666746,0.33675548,-0.6857937,-0.5985063,-0.95743066,-0.5172287,-0.8762507,-0.45782396,-0.29407075,0.19060156,-0.36823905,-0.0070404112,0.26213217,0.0029798048,-1.0185949,-0.12195211,-1.2021177,-0.8590068,-1.5341723,-1.0576934,-0.47831795,-0.9593401,-0.43023193,-0.09147546,-0.7064857,-0.0696437,-0.8055694,-0.63748616,-0.57497376,-1.2437439,-1.1579632,-1.8077456,-1.0407928,-1.3701843,-0.98000616,-0.25570405,-0.92327523,-0.6687506,-0.68309295,-1.1904402,-1.0083141,0.68122554,-0.5505516,-0.8622088,-1.0799019,-2.6580698,-1.0181786,-1.0550534,-0.47457108,0.033783413,0.52029735,0.14451197,1.3643725,-0.8018335,1.4389584,0.7927325,-0.21057962,-0.41016352,-0.9956059,-0.19195133,-0.027267834,0.8311216,0.5815609,0.3346222,0.07589306,0.45962855,0.84783703,1.5712337,0.46654502,0.77393734,1.2095765,-0.020754633,-0.5165115,0.4974802,0.4154691,-0.75767446,2.3876896,0.69421715,1.7134465,1.3752044,-0.0736222,1.2401346,1.3284811,1.1160342,1.2237428,-0.013259778,-0.42663795,0.81578267,-0.6802197,-0.76644915,-0.068783805,0.09646549,0.34956467,33-9032.00
-1.8098385,-1.7353048,-1.4493921,-1.5080234,-0.316288,-0.6870359,-0.21058759,-1.725495,-0.6415975,-2.204626,-1.2241832,-1.1639404,-0.8439381,-1.2849038,-2.3135974,-1.1475683,-1.2855957,-0.8714139,0.011101192,-0.6658982,-0.67465097,-0.57227683,-0.44343707,-1.5574846,-0.9962206,-0.36210334,-0.5956776,-0.9030858,-0.61216366,1.6130446,-0.10148088,-1.110903,-0.7327511,-2.217026,-1.5726818,-1.8743781,-0.86708885,-1.6027728,-1.0785114,-1.6948935,-1.6756552,-1.6023513,-1.1087495,-0.36823905,-0.9747112,-1.266023,-0.99762124,-1.6614937,-0.36989874,-1.6895621,-1.2554924,-1.8366014,-1.0576934,-0.47831795,-1.1983936,-1.28862,-1.3778397,-0.85005784,-0.8820435,-0.8055694,-1.781251,-1.1380287,-1.4558533,-1.605915,-3.3272839,-1.0407928,-1.0940014,-1.9889034,-0.5425082,-2.00387,-0.41535693,-1.4709857,-1.877213,-1.6902989,-0.2534274,-1.1052715,-1.1072707,-1.4230958,-2.2681813,-2.042051,-1.9934566,-1.1711087,-1.3316282,-2.434321,-1.4781909,0.7242693,-1.7999527,0.30195725,0.39466494,0.2017588,-0.11609557,-0.9956059,-0.7551101,-0.027267834,-0.07681261,-0.26002377,0.9390858,-0.7362604,0.70457244,-0.21115403,0.16940746,0.27353013,0.77393734,0.6953351,-0.020754633,0.43719947,0.4974802,0.2281056,-2.4853296,0.6037821,-1.1261299,0.58440936,1.1385608,0.1401795,1.2401346,-0.029430151,-0.010634027,0.4286384,-1.068153,-0.73137194,0.639451,-1.0281669,-0.64364064,0.10358698,0.14677647,-0.96436465,33-9091.00
-0.5843449,-0.7282841,-1.0060159,-0.5781364,0.73292303,-0.19969495,-0.23858467,-1.104537,-0.6415975,-1.1557622,-0.934111,-0.8940546,-0.3437322,-0.32427523,-1.5106704,-0.22255522,0.54968596,0.24143916,0.6998784,0.36707962,-0.17572255,1.2183958,0.77666914,0.091635145,-0.37675112,1.6701902,-0.01851158,-0.43829668,0.090386555,1.2831073,-0.23454346,0.14545308,-0.25110224,-1.0743246,-1.045941,-1.0819886,-0.082001746,-2.0103574,-0.5172287,-1.1417562,-0.70912266,0.58990276,1.1521211,0.456551,-0.32087937,-0.5019455,-1.2377653,-0.14981267,0.58374137,-0.4303297,-1.2554924,-1.8366014,-0.49952844,-0.47831795,-1.1983936,-0.60735977,-0.9413947,-0.5509492,-0.56756616,-0.5095089,-0.8204886,-0.57497376,-1.4558533,-1.1579632,-2.1724343,-1.5800037,-1.6693823,-1.2221413,-1.1400174,-1.358999,-0.41535693,-1.0927975,-1.1904402,-1.4691147,0.97637874,-0.8390061,-0.8622088,-1.0799019,-1.9082848,-1.8438821,-1.524255,-0.47457108,1.399195,0.52029735,0.45359787,0.92640686,-1.5604041,0.8704579,1.1601788,-0.07684833,-0.41016352,-0.9956059,-0.4735307,0.52840024,0.64377,-0.08636346,0.17746153,-1.8048834,0.9306745,1.0060772,1.2999127,0.46654502,0.96045125,1.5570369,0.5921951,0.9331292,1.6501145,1.008787,-2.0706928,1.67979,-1.374359,-0.25107825,0.9019168,0.3539812,1.0156144,-0.30963424,0.25976607,1.2237428,-0.7350292,-0.42663795,0.909135,-0.65622336,-0.76644915,0.72412187,0.03986551,-1.0041807,33-9092.00
-0.9985964,-1.1688557,-1.0365936,-1.2519675,0.2146379,-0.77106035,0.44734442,-1.3156627,-0.6415975,-1.3283602,-1.0415452,-1.242657,-0.8894114,-0.6781909,-2.0362227,-1.0208542,-0.8456308,-0.81941134,-0.0009828976,-0.14940946,-0.880092,-0.70606273,-0.5032461,-0.53441936,-0.18746902,1.0085133,-0.5956776,-0.549846,0.40468526,1.5269741,0.36423734,-0.29692602,-0.6395288,-0.85666746,-0.76062244,-0.47977218,-0.32992366,-1.1612229,-0.23658739,-0.5886191,-0.45782396,-0.5062242,0.19060156,0.17438583,0.3329524,0.5034195,0.0029798048,0.0760709,0.10692129,-0.9380848,-0.25634864,-1.8366014,0.234899,-0.47831795,-0.20233743,0.25102848,0.48279434,0.34637672,0.25793687,-0.07133938,0.12502368,-0.30470774,-1.0316346,-0.47707614,-1.4430568,-0.54305947,-0.21942246,-0.21324372,-0.5425082,-0.7141281,-0.41535693,-0.8879452,-0.9491414,-0.5475134,1.2715319,0.004168341,0.15888332,-0.3649141,-0.048817944,-1.0181786,-1.0550534,0.22196655,1.0714966,1.5227575,1.0975275,-0.53909206,-0.3227368,2.4884958,0.39466494,0.3466346,0.5851426,0.5269993,0.22478603,0.8062343,1.0040612,1.2494853,1.0962465,0.58883184,1.6466644,1.0060772,1.0285914,0.8847447,0.5718803,1.0288969,0.73930293,0.43719947,1.0737975,0.80580974,-0.75767446,0.6037821,0.69421715,-0.5446279,-0.08409939,0.1401795,0.7910938,0.76807284,1.1160342,-0.34554234,-0.013259778,-0.12190397,0.35420823,-0.6742206,-0.76644915,-0.42501676,-0.19282289,1.1458857,33-9093.00
0.9173159,0.8294512,0.26295733,-0.06602451,0.32840797,1.4975963,-0.15459342,0.07528312,-0.050295908,0.6233233,-0.5151178,-0.5004712,-0.3551005,-0.37483457,-0.13839477,-0.6153691,-0.49365905,-0.6426029,0.5548725,0.33916134,-0.30779186,0.15839995,0.7288219,0.9772739,0.6901129,1.3866147,-0.44726348,-0.38252205,0.700496,2.789344,2.0408232,0.8355639,-0.2666393,-0.40321463,-0.21193348,-0.09942556,-0.082001746,0.09549583,-0.79787004,0.5176553,0.25740987,0.1655959,0.5024455,0.456551,-0.0070404112,0.00073703827,0.26313633,0.0760709,-0.12195211,-0.4303297,-1.04932,-0.27405107,-0.88143075,-0.47831795,0.03671604,0.0739006,-0.36712483,-0.85005784,0.25793687,-0.8055694,-0.05797851,0.2808698,0.5238351,0.41882747,-0.28820747,0.24501818,-0.21942246,0.55351865,0.6525101,-0.051827665,0.11254695,-0.30490476,-0.26236883,-0.5475134,0.97637874,0.55888826,0.4039452,-0.3649141,-0.40871447,-0.19247499,-0.34186667,0.22196655,0.7164892,0.8632445,-0.19033171,0.92640686,-0.5622851,1.4389584,-0.37084898,-0.5003313,-0.41016352,-0.2343033,-0.4735307,0.11720599,0.45641834,0.08729687,0.4917829,-0.99272996,0.9306745,0.08098129,1.2999127,0.080515064,-0.0032045231,0.33397585,-0.32722953,-0.5165115,0.31548554,0.2281056,-0.75767446,0.9718902,-0.3400708,1.1715088,0.9019168,-0.0736222,0.54786336,0.25077394,-0.30356804,0.9726572,0.6529877,0.15938842,-0.3511191,0.02167361,-0.76644915,-0.14347775,1.2095966,1.1857017,33-9099.02
1.745819,0.9238593,2.0823288,1.5511701,0.9098982,2.6403272,0.5593327,1.9505762,5.5924106,0.31795785,-0.18207191,0.5678267,0.6112068,0.4543395,1.1608876,0.22094426,1.0650734,0.93827254,0.9657223,0.4787528,0.8074599,-0.0062595624,0.45369995,1.2826661,0.087850824,1.7410847,1.333706,0.90029603,0.47863802,1.2544168,0.25778753,0.07467253,0.6345099,-0.6390103,0.33675548,-0.09942556,0.70308536,0.9446302,-0.38252085,0.5176553,0.0061111883,0.58990276,1.4899526,0.9774704,2.2944477,0.74470687,1.2637373,0.7189695,0.831688,0.07742538,0.7269358,0.053580422,0.58742404,-0.47831795,-0.20233743,0.59165865,0.057834826,0.34637672,-0.0696437,0.2365635,1.2687885,0.82140195,0.5238351,0.41882747,2.38618,2.318907,2.6344666,2.0466866,0.6525101,-0.48755148,0.6404509,-0.30490476,0.66570246,1.0745049,0.97637874,1.1136081,0.15888332,0.69326764,-0.048817944,0.83139724,1.0469699,1.2807041,-0.6489224,0.20373137,0.7626838,0.08416622,0.67538226,0.8704579,1.5276252,0.6140972,0.86789995,0.70971173,-0.19195133,0.52840024,0.28347868,0.40790042,0.3346222,0.58883184,0.9306745,0.23922148,0.16940746,0.46654502,1.1469651,0.5146555,0.89867,2.3446217,0.31548554,0.4154691,-0.75767446,-0.44390905,0.94244605,0.31344044,0.3891884,-0.27097726,0.30463287,-0.30963424,-0.30356804,-0.07353291,1.0138725,1.0501488,0.12601407,-1.034166,0.6499428,0.028893037,1.4863073,-0.08841185,35-1011.00
0.96909726,0.5462265,1.1802877,1.1738248,1.036309,1.9177178,-0.028606575,1.4786483,4.528067,-0.13345183,-0.59032166,-0.5454521,-0.09362914,-0.10181384,0.24117078,-0.6660547,0.26056626,-0.5073965,-0.13390471,-0.24712348,-0.35181493,-0.2429577,-0.012811382,0.5497243,-0.25629887,-0.551154,-0.39779213,-0.43829668,-0.72309256,0.39371008,-0.28776836,-0.6331338,-0.5463064,-0.16741894,0.33675548,-0.47977218,0.70308536,0.74083817,-1.0785114,-0.5886191,-0.2258564,0.58990276,1.4899526,0.456551,1.9806088,1.0061021,0.76343685,1.3618683,1.5373814,-0.18660751,-0.25634864,-0.27405107,-0.88143075,-0.47831795,-0.4413909,-0.60735977,-0.22930007,-0.7064857,-0.0696437,-0.8055694,0.7045314,-0.30470774,0.5238351,0.84886086,0.07648132,2.5677733,2.0821013,2.0466866,0.6525101,-0.26097488,0.6404509,-0.68309295,0.20166682,-0.08671285,0.68122554,0.84734285,-0.6171469,-0.7367081,-0.40871447,0.6332286,0.82175326,0.91850424,-0.29391506,-0.4557817,-0.19033171,0.08416622,0.4358339,-0.22281155,1.5276252,0.4803659,0.019627836,0.34428683,-0.33837274,0.52840024,0.11053885,-0.08636346,-0.11268088,0.58883184,0.70457244,0.23922148,-0.10191382,0.46654502,0.5718803,1.0288969,0.28572026,0.9331292,0.4974802,0.2281056,-1.656056,0.6037821,0.69421715,-0.81559694,-0.8334717,-0.27097726,-0.85538954,-0.8269334,1.1160342,-0.86863744,0.6529877,0.44068083,-0.24220833,-1.3941112,-0.7582619,0.17828107,2.2346838,0.94680524,35-1012.00
